subj,type,item,condition,order,region,word,position,RT,logW,Wlength,Nstrokes
24,F2,7,b,SVO,3,都,adv2,308,5.25,1,10
24,F2,7,b,SVO,4,去过,v,202,3.61,2,11
24,F2,7,b,SVO,5,那个,d1,251,4.62,2,9
24,F2,7,b,SVO,6,城市,np,308,3.52,2,14
24,F2,7,b,SVO,7,好几趟了。,-,230,3.99,4,25
24,F2,7,b,SVO,?,Y,0,734,,,
24,F2,8,a,TSV,0,这首,d1,515,3.64,2,16
24,F2,8,a,TSV,1,唐诗,np,910,1.23,2,18
24,F2,8,a,TSV,2,恐怕,adv1,932,3.35,2,18
24,F2,8,a,TSV,3,每个,d2,670,3.94,2,10
24,F2,8,a,TSV,4,学生,na,543,3.47,2,13
24,F2,8,a,TSV,5,都,adv2,323,5.25,1,10
24,F2,8,a,TSV,6,会背,v,350,3.6,2,15
24,F2,8,a,TSV,7,但,-,350,4.83,1,7
24,F2,8,a,TSV,8,不一定,-,442,4.02,3,13
24,F2,8,a,TSV,9,能理解。,-,439,3.41,3,34
24,F2,8,a,TSV,?,Y,1,953,,,
24,F2,15,b,SVO,0,肯定,adv1,310,4.27,2,16
24,F2,15,b,SVO,1,几位,d2,543,2.76,2,9
24,F2,15,b,SVO,2,求职者,na,403,0.48,3,26
24,F2,15,b,SVO,3,都,adv2,600,5.25,1,10
24,F2,15,b,SVO,4,想要,v,414,3.83,2,22
24,F2,15,b,SVO,5,那份,d1,261,3.47,2,12
24,F2,15,b,SVO,6,工作,np,219,4.48,2,10
24,F2,15,b,SVO,7,并且,-,251,3.64,2,11
24,F2,15,b,SVO,8,都在,-,247,3.96,2,16
24,F2,15,b,SVO,9,努力。,-,239,3.8,2,9
24,F2,15,b,SVO,?,Y,1,1021,,,
24,F2,1,b,SVO,0,几乎,adv1,692,3.45,2,7
24,F2,1,b,SVO,1,所有,d2,621,4.44,2,14
24,F2,1,b,SVO,2,学生,na,572,3.47,2,13
24,F2,1,b,SVO,3,都,adv2,466,5.25,1,10
24,F2,1,b,SVO,4,认识,v,313,4.16,2,11
24,F2,1,b,SVO,5,这个,d1,259,4.96,2,10
24,F2,1,b,SVO,6,汉字,np,177,1.2,2,11
24,F2,1,b,SVO,7,而且,-,270,4.29,2,11
24,F2,1,b,SVO,8,会写。,-,266,3.62,2,11
24,F2,1,b,SVO,?,Y,0,814,,,
24,F2,10,a,TSV,0,春节,d1,251,0.78,2,14
24,F2,10,a,TSV,1,晚会,np,335,2.82,2,17
24,F2,10,a,TSV,2,差不多,adv1,497,3.52,3,19
24,F2,10,a,TSV,3,各国,d2,208,1.83,2,14
24,F2,10,a,TSV,4,华人,na,246,1.42,2,8
24,F2,10,a,TSV,5,都,adv2,325,5.25,1,10
24,F2,10,a,TSV,6,会看,v,192,3.74,2,15
24,F2,10,a,TSV,7,而且,-,224,4.29,2,11
24,F2,10,a,TSV,8,会评论。,-,295,3.6,3,19
24,F2,10,a,TSV,?,N,1,1191,,,
24,F2,16,a,TSV,0,那款,d1,173,3.45,2,18
24,F2,16,a,TSV,1,汽车,np,274,3.38,2,11
24,F2,16,a,TSV,2,应该,adv1,439,4.58,2,15
24,F2,16,a,TSV,3,许多,d2,230,3.3,2,12
24,F2,16,a,TSV,4,客户,na,200,3.34,2,13
24,F2,16,a,TSV,5,都,adv2,409,5.25,1,10
24,F2,16,a,TSV,6,想买,v,198,3.53,2,19
24,F2,16,a,TSV,7,可是,-,197,4.07,2,14
24,F2,16,a,TSV,8,买不起。,-,331,1.73,3,20
24,F2,16,a,TSV,?,N,1,1076,,,
24,F2,2,a,TSV,0,这首,d1,409,3.64,2,16
24,F2,2,a,TSV,1,儿歌,np,373,1.51,2,16
24,F2,2,a,TSV,2,估计,adv1,369,3.24,2,11
24,F2,2,a,TSV,3,许多,d2,454,3.3,2,12
24,F2,2,a,TSV,4,孩子,na,294,4.57,2,12
24,F2,2,a,TSV,5,都,adv2,329,5.25,1,10
24,F2,2,a,TSV,6,爱听,v,358,3.11,2,17
24,F2,2,a,TSV,7,而且,-,418,4.29,2,11
24,F2,2,a,TSV,8,爱唱。,-,308,2.75,2,21
24,F2,2,a,TSV,?,Y,1,904,,,
24,F2,13,b,SVO,0,恐怕,adv1,350,3.35,2,18
24,F2,13,b,SVO,1,每个,d2,181,3.94,2,10
24,F2,13,b,SVO,2,科学家,na,399,2.89,3,27
24,F2,13,b,SVO,3,都,adv2,242,5.25,1,10
24,F2,13,b,SVO,4,碰到过,v,363,3.23,3,27
24,F2,13,b,SVO,5,这类,d1,181,3.63,2,16
24,F2,13,b,SVO,6,麻烦事,np,311,2,3,29
24,F2,13,b,SVO,7,许多,-,227,3.3,2,12
24,F2,13,b,SVO,8,次了。,-,302,4.17,2,8
24,F2,13,b,SVO,?,Y,1,756,,,
24,F2,3,b,SVO,0,好像,adv1,260,4.05,2,19
24,F2,3,b,SVO,1,几位,d2,350,2.76,2,9
24,F2,3,b,SVO,2,影星,na,205,2.24,2,24
24,F2,3,b,SVO,3,都,adv2,411,5.25,1,10
24,F2,3,b,SVO,4,演过,v,283,3.23,2,20
24,F2,3,b,SVO,5,这个,d1,283,4.96,2,10
24,F2,3,b,SVO,6,角色,np,215,3.38,2,13
24,F2,3,b,SVO,7,而且,-,253,4.29,2,11
24,F2,3,b,SVO,8,演得,-,305,3.21,2,25
24,F2,3,b,SVO,9,各有特色。,-,172,3.46,4,28
24,F2,3,b,SVO,?,N,1,914,,,
24,F2,12,a,TSV,0,那种,d1,606,3.6,2,15
24,F2,12,a,TSV,1,饼干,np,494,3.03,2,12
24,F2,12,a,TSV,2,好像,adv1,481,4.05,2,19
24,F2,12,a,TSV,3,班上,d2,1651,3.24,2,13
24,F2,12,a,TSV,4,小朋友,na,306,2.66,3,15
24,F2,12,a,TSV,5,都,adv2,343,5.25,1,10
24,F2,12,a,TSV,6,吃过,v,173,3.32,2,12
24,F2,12,a,TSV,7,许多,-,241,3.3,2,12
24,F2,12,a,TSV,8,次了。,-,195,4.17,2,8
24,F2,12,a,TSV,?,N,1,898,,,
24,F2,4,a,TSV,0,这部,d1,393,2.73,2,17
24,F2,4,a,TSV,1,影片,np,614,2.66,2,19
24,F2,4,a,TSV,2,可能,adv1,507,4.65,2,15
24,F2,4,a,TSV,3,多数,d2,308,2.48,2,19
24,F2,4,a,TSV,4,观众,na,793,3.4,2,12
24,F2,4,a,TSV,5,都,adv2,365,5.25,1,10
24,F2,4,a,TSV,6,熟悉,v,365,3.09,2,26
24,F2,4,a,TSV,7,而且,-,321,4.29,2,11
24,F2,4,a,TSV,8,记忆犹新。,-,709,1.56,4,29
24,F2,4,a,TSV,?,Y,1,651,,,
25,F2,6,a,TSV,0,这本,d1,434,3.65,2,12
25,F2,6,a,TSV,1,小说,np,590,2.99,2,12
25,F2,6,a,TSV,2,也许,adv1,643,4.42,2,9
25,F2,6,a,TSV,3,很多,d2,592,4.17,2,15
25,F2,6,a,TSV,4,同学,na,712,3.01,2,14
25,F2,6,a,TSV,5,都,adv2,573,5.25,1,10
25,F2,6,a,TSV,6,读过,v,662,3.24,2,16
25,F2,6,a,TSV,7,不止,-,691,2.88,2,8
25,F2,6,a,TSV,8,一遍。,-,754,3.49,2,13
25,F2,6,a,TSV,?,Y,1,1176,,,
25,F2,4,a,TSV,0,这部,d1,605,2.73,2,17
25,F2,4,a,TSV,1,影片,np,600,2.66,2,19
25,F2,4,a,TSV,2,可能,adv1,628,4.65,2,15
25,F2,4,a,TSV,3,多数,d2,746,2.48,2,19
25,F2,4,a,TSV,4,观众,na,619,3.4,2,12
25,F2,4,a,TSV,5,都,adv2,664,5.25,1,10
25,F2,4,a,TSV,6,熟悉,v,693,3.09,2,26
25,F2,4,a,TSV,7,而且,-,693,4.29,2,11
25,F2,4,a,TSV,8,记忆犹新。,-,709,1.56,4,29
25,F2,4,a,TSV,?,Y,1,1332,,,
25,F2,11,b,SVO,0,好像,adv1,596,4.05,2,19
25,F2,11,b,SVO,1,几位,d2,663,2.76,2,9
25,F2,11,b,SVO,2,姑娘,na,637,3.58,2,18
25,F2,11,b,SVO,3,都,adv2,684,5.25,1,10
25,F2,11,b,SVO,4,买了,v,588,4.16,2,8
25,F2,11,b,SVO,5,那套,d1,532,3.46,2,16
25,F2,11,b,SVO,6,衣服,np,510,3.91,2,14
25,F2,11,b,SVO,7,却,-,446,4.13,1,7
25,F2,11,b,SVO,8,不敢穿。,-,552,3.85,3,24
25,F2,11,b,SVO,?,Y,1,1022,,,
25,F2,5,b,SVO,0,似乎,adv1,694,3.5,2,11
25,F2,5,b,SVO,1,不少,d2,670,3.29,2,8
25,F2,5,b,SVO,2,学者,na,950,2.27,2,16
25,F2,5,b,SVO,3,都,adv2,1047,5.25,1,10
25,F2,5,b,SVO,4,厌恶,v,675,2.61,2,16
25,F2,5,b,SVO,5,这种,d1,482,4.16,2,16
25,F2,5,b,SVO,6,活动,np,486,3.45,2,15
25,F2,5,b,SVO,7,却,-,448,4.13,1,7
25,F2,5,b,SVO,8,还得,-,367,3.55,2,18
25,F2,5,b,SVO,9,参加。,-,398,3.91,2,13
25,F2,5,b,SVO,?,N,1,1315,,,
25,F2,10,a,TSV,0,春节,d1,506,0.78,2,14
25,F2,10,a,TSV,1,晚会,np,567,2.82,2,17
25,F2,10,a,TSV,2,差不多,adv1,417,3.52,3,19
25,F2,10,a,TSV,3,各国,d2,726,1.83,2,14
25,F2,10,a,TSV,4,华人,na,466,1.42,2,8
25,F2,10,a,TSV,5,都,adv2,465,5.25,1,10
25,F2,10,a,TSV,6,会看,v,390,3.74,2,15
25,F2,10,a,TSV,7,而且,-,499,4.29,2,11
25,F2,10,a,TSV,8,会评论。,-,445,3.6,3,19
25,F2,10,a,TSV,?,N,1,1612,,,
25,F2,8,a,TSV,0,这首,d1,644,3.64,2,16
25,F2,8,a,TSV,1,唐诗,np,472,1.23,2,18
25,F2,8,a,TSV,2,恐怕,adv1,483,3.35,2,18
25,F2,8,a,TSV,3,每个,d2,433,3.94,2,10
25,F2,8,a,TSV,4,学生,na,570,3.47,2,13
25,F2,8,a,TSV,5,都,adv2,407,5.25,1,10
25,F2,8,a,TSV,6,会背,v,552,3.6,2,15
25,F2,8,a,TSV,7,但,-,556,4.83,1,7
25,F2,8,a,TSV,8,不一定,-,504,4.02,3,13
25,F2,8,a,TSV,9,能理解。,-,608,3.41,3,34
25,F2,8,a,TSV,?,Y,1,847,,,
25,F2,7,b,SVO,0,或许,adv1,442,3.92,2,14
25,F2,7,b,SVO,1,几位,d2,518,2.76,2,9
25,F2,7,b,SVO,2,同事,na,489,3.14,2,14
25,F2,7,b,SVO,3,都,adv2,594,5.25,1,10
25,F2,7,b,SVO,4,去过,v,623,3.61,2,11
25,F2,7,b,SVO,5,那个,d1,463,4.62,2,9
25,F2,7,b,SVO,6,城市,np,746,3.52,2,14
25,F2,7,b,SVO,7,好几趟了。,-,849,3.99,4,25
25,F2,7,b,SVO,?,N,1,3007,,,
25,F2,16,a,TSV,0,那款,d1,465,3.45,2,18
25,F2,16,a,TSV,1,汽车,np,735,3.38,2,11
25,F2,16,a,TSV,2,应该,adv1,541,4.58,2,15
25,F2,16,a,TSV,3,许多,d2,459,3.3,2,12
25,F2,16,a,TSV,4,客户,na,459,3.34,2,13
25,F2,16,a,TSV,5,都,adv2,349,5.25,1,10
25,F2,16,a,TSV,6,想买,v,419,3.53,2,19
25,F2,16,a,TSV,7,可是,-,379,4.07,2,14
25,F2,16,a,TSV,8,买不起。,-,415,1.73,3,20
25,F2,16,a,TSV,?,N,1,1154,,,
25,F2,9,b,SVO,0,大概,adv1,390,3.68,2,16
25,F2,9,b,SVO,1,很多,d2,427,4.17,2,15
25,F2,9,b,SVO,2,青年,na,436,2.51,2,14
25,F2,9,b,SVO,3,都,adv2,444,5.25,1,10
25,F2,9,b,SVO,4,喜欢,v,451,4.66,2,18
25,F2,9,b,SVO,5,那台,d1,387,3.46,2,11
25,F2,9,b,SVO,6,电脑,np,539,3.51,2,15
25,F2,9,b,SVO,7,而且,-,436,4.29,2,11
25,F2,9,b,SVO,8,会用。,-,672,3.68,2,11
25,F2,9,b,SVO,?,Y,1,879,,,
25,F2,3,b,SVO,0,好像,adv1,392,4.05,2,19
25,F2,3,b,SVO,1,几位,d2,440,2.76,2,9
25,F2,3,b,SVO,2,影星,na,464,2.24,2,24
25,F2,3,b,SVO,3,都,adv2,434,5.25,1,10
25,F2,3,b,SVO,4,演过,v,421,3.23,2,20
25,F2,3,b,SVO,5,这个,d1,412,4.96,2,10
25,F2,3,b,SVO,6,角色,np,436,3.38,2,13
25,F2,3,b,SVO,7,而且,-,432,4.29,2,11
25,F2,3,b,SVO,8,演得,-,416,3.21,2,25
25,F2,3,b,SVO,9,各有特色。,-,512,3.46,4,28
25,F2,3,b,SVO,?,N,1,891,,,
25,F2,13,b,SVO,0,恐怕,adv1,476,3.35,2,18
25,F2,13,b,SVO,1,每个,d2,474,3.94,2,10
25,F2,13,b,SVO,2,科学家,na,463,2.89,3,27
25,F2,13,b,SVO,3,都,adv2,409,5.25,1,10
25,F2,13,b,SVO,4,碰到过,v,466,3.23,3,27
25,F2,13,b,SVO,5,这类,d1,575,3.63,2,16
25,F2,13,b,SVO,6,麻烦事,np,424,2,3,29
25,F2,13,b,SVO,7,许多,-,391,3.3,2,12
25,F2,13,b,SVO,8,次了。,-,645,4.17,2,8
25,F2,13,b,SVO,?,Y,1,874,,,
25,F2,14,a,TSV,0,这条,d1,383,3.65,2,14
25,F2,14,a,TSV,1,规定,np,459,3.12,2,16
25,F2,14,a,TSV,2,至少,adv1,456,3.83,2,10
25,F2,14,a,TSV,3,公司,d2,374,4,2,9
25,F2,14,a,TSV,4,员工,na,442,3.05,2,10
25,F2,14,a,TSV,5,都,adv2,548,5.25,1,10
25,F2,14,a,TSV,6,知道,v,354,5.29,2,20
25,F2,14,a,TSV,7,而且,-,484,4.29,2,11
25,F2,14,a,TSV,8,必须,-,424,4.29,2,14
25,F2,14,a,TSV,9,遵守。,-,613,2.88,2,21
25,F2,14,a,TSV,?,N,1,1896,,,
25,F2,12,a,TSV,0,那种,d1,523,3.6,2,15
25,F2,12,a,TSV,1,饼干,np,501,3.03,2,12
25,F2,12,a,TSV,2,好像,adv1,484,4.05,2,19
25,F2,12,a,TSV,3,班上,d2,509,3.24,2,13
25,F2,12,a,TSV,4,小朋友,na,488,2.66,3,15
25,F2,12,a,TSV,5,都,adv2,471,5.25,1,10
25,F2,12,a,TSV,6,吃过,v,406,3.32,2,12
25,F2,12,a,TSV,7,许多,-,456,3.3,2,12
25,F2,12,a,TSV,8,次了。,-,410,4.17,2,8
25,F2,12,a,TSV,?,N,1,918,,,
25,F2,1,b,SVO,0,几乎,adv1,447,3.45,2,7
25,F2,1,b,SVO,1,所有,d2,490,4.44,2,14
25,F2,1,b,SVO,2,学生,na,488,3.47,2,13
25,F2,1,b,SVO,3,都,adv2,424,5.25,1,10
25,F2,1,b,SVO,4,认识,v,564,4.16,2,11
25,F2,1,b,SVO,5,这个,d1,537,4.96,2,10
25,F2,1,b,SVO,6,汉字,np,529,1.2,2,11
25,F2,1,b,SVO,7,而且,-,543,4.29,2,11
25,F2,1,b,SVO,8,会写。,-,658,3.62,2,11
25,F2,1,b,SVO,?,Y,0,684,,,
25,F2,15,b,SVO,0,肯定,adv1,407,4.27,2,16
25,F2,15,b,SVO,1,几位,d2,421,2.76,2,9
25,F2,15,b,SVO,2,求职者,na,535,0.48,3,26
25,F2,15,b,SVO,3,都,adv2,451,5.25,1,10
25,F2,15,b,SVO,4,想要,v,497,3.83,2,22
25,F2,15,b,SVO,5,那份,d1,421,3.47,2,12
25,F2,15,b,SVO,6,工作,np,400,4.48,2,10
25,F2,15,b,SVO,7,并且,-,347,3.64,2,11
25,F2,15,b,SVO,8,都在,-,379,3.96,2,16
25,F2,15,b,SVO,9,努力。,-,409,3.8,2,9
25,F2,15,b,SVO,?,Y,1,780,,,
25,F2,2,a,TSV,0,这首,d1,488,3.64,2,16
25,F2,2,a,TSV,1,儿歌,np,501,1.51,2,16
25,F2,2,a,TSV,2,估计,adv1,458,3.24,2,11
25,F2,2,a,TSV,3,许多,d2,522,3.3,2,12
25,F2,2,a,TSV,4,孩子,na,431,4.57,2,12
25,F2,2,a,TSV,5,都,adv2,520,5.25,1,10
25,F2,2,a,TSV,6,爱听,v,501,3.11,2,17
25,F2,2,a,TSV,7,而且,-,439,4.29,2,11
25,F2,2,a,TSV,8,爱唱。,-,525,2.75,2,21
25,F2,2,a,TSV,?,Y,1,607,,,
26,F2,15,b,SVO,0,肯定,adv1,408,4.27,2,16
26,F2,15,b,SVO,1,几位,d2,942,2.76,2,9
26,F2,15,b,SVO,2,求职者,na,1198,0.48,3,26
26,F2,15,b,SVO,3,都,adv2,769,5.25,1,10
26,F2,15,b,SVO,4,想要,v,570,3.83,2,22
26,F2,15,b,SVO,5,那份,d1,373,3.47,2,12
26,F2,15,b,SVO,6,工作,np,442,4.48,2,10
26,F2,15,b,SVO,7,并且,-,897,3.64,2,11
26,F2,15,b,SVO,8,都在,-,400,3.96,2,16
26,F2,15,b,SVO,9,努力。,-,1670,3.8,2,9
26,F2,15,b,SVO,?,Y,1,1308,,,
26,F2,16,a,TSV,0,那款,d1,482,3.45,2,18
26,F2,16,a,TSV,1,汽车,np,608,3.38,2,11
26,F2,16,a,TSV,2,应该,adv1,536,4.58,2,15
26,F2,16,a,TSV,3,许多,d2,632,3.3,2,12
26,F2,16,a,TSV,4,客户,na,1137,3.34,2,13
26,F2,16,a,TSV,5,都,adv2,366,5.25,1,10
26,F2,16,a,TSV,6,想买,v,396,3.53,2,19
26,F2,16,a,TSV,7,可是,-,387,4.07,2,14
26,F2,16,a,TSV,8,买不起。,-,562,1.73,3,20
26,F2,16,a,TSV,?,N,1,1350,,,
26,F2,2,a,TSV,0,这首,d1,446,3.64,2,16
26,F2,2,a,TSV,1,儿歌,np,465,1.51,2,16
26,F2,2,a,TSV,2,估计,adv1,427,3.24,2,11
26,F2,2,a,TSV,3,许多,d2,514,3.3,2,12
26,F2,2,a,TSV,4,孩子,na,545,4.57,2,12
26,F2,2,a,TSV,5,都,adv2,425,5.25,1,10
26,F2,2,a,TSV,6,爱听,v,404,3.11,2,17
26,F2,2,a,TSV,7,而且,-,733,4.29,2,11
26,F2,2,a,TSV,8,爱唱。,-,655,2.75,2,21
26,F2,2,a,TSV,?,Y,1,1623,,,
26,F2,5,b,SVO,0,似乎,adv1,440,3.5,2,11
26,F2,5,b,SVO,1,不少,d2,576,3.29,2,8
26,F2,5,b,SVO,2,学者,na,569,2.27,2,16
26,F2,5,b,SVO,3,都,adv2,503,5.25,1,10
26,F2,5,b,SVO,4,厌恶,v,827,2.61,2,16
26,F2,5,b,SVO,5,这种,d1,530,4.16,2,16
26,F2,5,b,SVO,6,活动,np,488,3.45,2,15
26,F2,5,b,SVO,7,却,-,451,4.13,1,7
26,F2,5,b,SVO,8,还得,-,414,3.55,2,18
26,F2,5,b,SVO,9,参加。,-,448,3.91,2,13
26,F2,5,b,SVO,?,N,1,2018,,,
26,F2,10,a,TSV,0,春节,d1,390,0.78,2,14
26,F2,10,a,TSV,1,晚会,np,503,2.82,2,17
26,F2,10,a,TSV,2,差不多,adv1,361,3.52,3,19
26,F2,10,a,TSV,3,各国,d2,372,1.83,2,14
26,F2,10,a,TSV,4,华人,na,477,1.42,2,8
26,F2,10,a,TSV,5,都,adv2,423,5.25,1,10
26,F2,10,a,TSV,6,会看,v,358,3.74,2,15
26,F2,10,a,TSV,7,而且,-,543,4.29,2,11
26,F2,10,a,TSV,8,会评论。,-,603,3.6,3,19
26,F2,10,a,TSV,?,N,1,1894,,,
26,F2,7,b,SVO,0,或许,adv1,356,3.92,2,14
26,F2,7,b,SVO,1,几位,d2,317,2.76,2,9
26,F2,7,b,SVO,2,同事,na,371,3.14,2,14
26,F2,7,b,SVO,3,都,adv2,368,5.25,1,10
26,F2,7,b,SVO,4,去过,v,396,3.61,2,11
26,F2,7,b,SVO,5,那个,d1,486,4.62,2,9
26,F2,7,b,SVO,6,城市,np,351,3.52,2,14
26,F2,7,b,SVO,7,好几趟了。,-,2144,3.99,4,25
26,F2,7,b,SVO,?,N,1,2522,,,
26,F2,8,a,TSV,0,这首,d1,318,3.64,2,16
26,F2,8,a,TSV,1,唐诗,np,326,1.23,2,18
26,F2,8,a,TSV,2,恐怕,adv1,1000,3.35,2,18
26,F2,8,a,TSV,3,每个,d2,470,3.94,2,10
26,F2,8,a,TSV,4,学生,na,456,3.47,2,13
26,F2,8,a,TSV,5,都,adv2,405,5.25,1,10
26,F2,8,a,TSV,6,会背,v,448,3.6,2,15
26,F2,8,a,TSV,7,但,-,333,4.83,1,7
26,F2,8,a,TSV,8,不一定,-,246,4.02,3,13
26,F2,8,a,TSV,9,能理解。,-,588,3.41,3,34
26,F2,8,a,TSV,?,Y,1,1210,,,
26,F2,9,b,SVO,0,大概,adv1,321,3.68,2,16
26,F2,9,b,SVO,1,很多,d2,299,4.17,2,15
26,F2,9,b,SVO,2,青年,na,297,2.51,2,14
26,F2,9,b,SVO,3,都,adv2,288,5.25,1,10
26,F2,9,b,SVO,4,喜欢,v,365,4.66,2,18
26,F2,9,b,SVO,5,那台,d1,387,3.46,2,11
26,F2,9,b,SVO,6,电脑,np,324,3.51,2,15
26,F2,9,b,SVO,7,而且,-,362,4.29,2,11
26,F2,9,b,SVO,8,会用。,-,487,3.68,2,11
26,F2,9,b,SVO,?,Y,1,1825,,,
26,F2,13,b,SVO,0,恐怕,adv1,360,3.35,2,18
26,F2,13,b,SVO,1,每个,d2,267,3.94,2,10
26,F2,13,b,SVO,2,科学家,na,702,2.89,3,27
26,F2,13,b,SVO,3,都,adv2,339,5.25,1,10
26,F2,13,b,SVO,4,碰到过,v,530,3.23,3,27
26,F2,13,b,SVO,5,这类,d1,452,3.63,2,16
26,F2,13,b,SVO,6,麻烦事,np,377,2,3,29
26,F2,13,b,SVO,7,许多,-,296,3.3,2,12
26,F2,13,b,SVO,8,次了。,-,430,4.17,2,8
26,F2,13,b,SVO,?,Y,1,1206,,,
26,F2,1,b,SVO,0,几乎,adv1,360,3.45,2,7
26,F2,1,b,SVO,1,所有,d2,307,4.44,2,14
26,F2,1,b,SVO,2,学生,na,258,3.47,2,13
26,F2,1,b,SVO,3,都,adv2,402,5.25,1,10
26,F2,1,b,SVO,4,认识,v,257,4.16,2,11
26,F2,1,b,SVO,5,这个,d1,331,4.96,2,10
26,F2,1,b,SVO,6,汉字,np,314,1.2,2,11
26,F2,1,b,SVO,7,而且,-,358,4.29,2,11
26,F2,1,b,SVO,8,会写。,-,480,3.62,2,11
26,F2,1,b,SVO,?,Y,0,1226,,,
26,F2,3,b,SVO,0,好像,adv1,541,4.05,2,19
26,F2,3,b,SVO,1,几位,d2,1038,2.76,2,9
26,F2,3,b,SVO,2,影星,na,1184,2.24,2,24
26,F2,3,b,SVO,3,都,adv2,600,5.25,1,10
26,F2,3,b,SVO,4,演过,v,434,3.23,2,20
26,F2,3,b,SVO,5,这个,d1,385,4.96,2,10
26,F2,3,b,SVO,6,角色,np,295,3.38,2,13
26,F2,3,b,SVO,7,而且,-,438,4.29,2,11
26,F2,3,b,SVO,8,演得,-,364,3.21,2,25
26,F2,3,b,SVO,9,各有特色。,-,355,3.46,4,28
26,F2,3,b,SVO,?,N,1,1155,,,
26,F2,12,a,TSV,0,那种,d1,661,3.6,2,15
26,F2,12,a,TSV,1,饼干,np,508,3.03,2,12
26,F2,12,a,TSV,2,好像,adv1,410,4.05,2,19
26,F2,12,a,TSV,3,班上,d2,390,3.24,2,13
26,F2,12,a,TSV,4,小朋友,na,340,2.66,3,15
26,F2,12,a,TSV,5,都,adv2,470,5.25,1,10
26,F2,12,a,TSV,6,吃过,v,418,3.32,2,12
26,F2,12,a,TSV,7,许多,-,412,3.3,2,12
26,F2,12,a,TSV,8,次了。,-,952,4.17,2,8
26,F2,12,a,TSV,?,N,1,1281,,,
26,F2,4,a,TSV,0,这部,d1,351,2.73,2,17
26,F2,4,a,TSV,1,影片,np,263,2.66,2,19
26,F2,4,a,TSV,2,可能,adv1,265,4.65,2,15
26,F2,4,a,TSV,3,多数,d2,231,2.48,2,19
26,F2,4,a,TSV,4,观众,na,265,3.4,2,12
26,F2,4,a,TSV,5,都,adv2,282,5.25,1,10
26,F2,4,a,TSV,6,熟悉,v,252,3.09,2,26
26,F2,4,a,TSV,7,而且,-,308,4.29,2,11
26,F2,4,a,TSV,8,记忆犹新。,-,538,1.56,4,29
26,F2,4,a,TSV,?,Y,1,1604,,,
26,F2,6,a,TSV,0,这本,d1,275,3.65,2,12
26,F2,6,a,TSV,1,小说,np,333,2.99,2,12
26,F2,6,a,TSV,2,也许,adv1,282,4.42,2,9
26,F2,6,a,TSV,3,很多,d2,277,4.17,2,15
26,F2,6,a,TSV,4,同学,na,341,3.01,2,14
26,F2,6,a,TSV,5,都,adv2,518,5.25,1,10
26,F2,6,a,TSV,6,读过,v,330,3.24,2,16
26,F2,6,a,TSV,7,不止,-,306,2.88,2,8
26,F2,6,a,TSV,8,一遍。,-,362,3.49,2,13
26,F2,6,a,TSV,?,Y,1,1922,,,
26,F2,14,a,TSV,0,这条,d1,250,3.65,2,14
26,F2,14,a,TSV,1,规定,np,423,3.12,2,16
26,F2,14,a,TSV,2,至少,adv1,337,3.83,2,10
26,F2,14,a,TSV,3,公司,d2,1666,4,2,9
26,F2,14,a,TSV,4,员工,na,461,3.05,2,10
26,F2,14,a,TSV,5,都,adv2,564,5.25,1,10
26,F2,14,a,TSV,6,知道,v,518,5.29,2,20
26,F2,14,a,TSV,7,而且,-,1498,4.29,2,11
26,F2,14,a,TSV,8,必须,-,306,4.29,2,14
26,F2,14,a,TSV,9,遵守。,-,394,2.88,2,21
26,F2,14,a,TSV,?,N,1,1456,,,
26,F2,11,b,SVO,0,好像,adv1,360,4.05,2,19
26,F2,11,b,SVO,1,几位,d2,378,2.76,2,9
26,F2,11,b,SVO,2,姑娘,na,541,3.58,2,18
26,F2,11,b,SVO,3,都,adv2,459,5.25,1,10
26,F2,11,b,SVO,4,买了,v,428,4.16,2,8
26,F2,11,b,SVO,5,那套,d1,333,3.46,2,16
26,F2,11,b,SVO,6,衣服,np,324,3.91,2,14
26,F2,11,b,SVO,7,却,-,369,4.13,1,7
26,F2,11,b,SVO,8,不敢穿。,-,334,3.85,3,24
26,F2,11,b,SVO,?,Y,1,1313,,,
27,F2,5,b,SVO,0,似乎,adv1,324,3.5,2,11
27,F2,5,b,SVO,1,不少,d2,232,3.29,2,8
27,F2,5,b,SVO,2,学者,na,231,2.27,2,16
27,F2,5,b,SVO,3,都,adv2,206,5.25,1,10
27,F2,5,b,SVO,4,厌恶,v,246,2.61,2,16
27,F2,5,b,SVO,5,这种,d1,259,4.16,2,16
27,F2,5,b,SVO,6,活动,np,263,3.45,2,15
27,F2,5,b,SVO,7,却,-,340,4.13,1,7
27,F2,5,b,SVO,8,还得,-,269,3.55,2,18
27,F2,5,b,SVO,9,参加。,-,309,3.91,2,13
27,F2,5,b,SVO,?,N,1,1524,,,
27,F2,7,b,SVO,0,或许,adv1,316,3.92,2,14
27,F2,7,b,SVO,1,几位,d2,279,2.76,2,9
27,F2,7,b,SVO,2,同事,na,274,3.14,2,14
27,F2,7,b,SVO,3,都,adv2,238,5.25,1,10
27,F2,7,b,SVO,4,去过,v,242,3.61,2,11
27,F2,7,b,SVO,5,那个,d1,249,4.62,2,9
27,F2,7,b,SVO,6,城市,np,394,3.52,2,14
27,F2,7,b,SVO,7,好几趟了。,-,299,3.99,4,25
27,F2,7,b,SVO,?,N,1,2285,,,
27,F2,1,b,SVO,0,几乎,adv1,303,3.45,2,7
