subj,exp,item,condition,order,clauseType,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
2,e4,2,c,TSV,MC,5,的,-,187,6.23,3.8,1,8
2,e4,2,c,TSV,MC,6,人,-,198,5.29,3.8,1,2
2,e4,2,c,TSV,MC,7,大多,-,194,2.31,2.27,2,9
2,e4,2,c,TSV,MC,8,都,-,192,5.25,3.8,1,10
2,e4,2,c,TSV,MC,9,喜爱,-,194,2.68,2.58,2,22
2,e4,2,c,TSV,MC,10,参观,-,186,2.68,2.54,2,14
2,e4,2,c,TSV,MC,11,而且,-,172,4.29,3.71,2,11
2,e4,2,c,TSV,MC,12,痴迷,-,410,2.17,2.16,2,22
2,e4,2,c,TSV,MC,13,时尚。,-,355,3.05,2.65,2,15
2,e4,2,c,TSV,MC,?,Y,1,4295,,,,
2,e4,3,a,TSV,RC,0,这项,-,230,2.44,2.37,2,16
2,e4,3,a,TSV,RC,1,新锐,-,210,0.6,0.6,2,25
2,e4,3,a,TSV,RC,2,计划,-,169,3.96,3.53,2,10
2,e4,3,a,TSV,RC,3,同意,-,196,3.76,3.46,2,19
2,e4,3,a,TSV,RC,4,实施,-,175,2.62,2.53,2,17
2,e4,3,a,TSV,RC,5,的,-,193,6.23,3.8,1,8
2,e4,3,a,TSV,RC,6,人,-,208,5.29,3.8,1,2
2,e4,3,a,TSV,RC,7,通常,-,211,3.36,3.22,2,21
2,e4,3,a,TSV,RC,8,都,-,208,5.25,3.8,1,10
2,e4,3,a,TSV,RC,9,同意,-,197,3.76,3.46,2,19
2,e4,3,a,TSV,RC,10,新政,-,194,0.9,0.9,2,22
2,e4,3,a,TSV,RC,11,而且,-,191,4.29,3.71,2,11
2,e4,3,a,TSV,RC,12,坚信,-,214,2.6,2.52,2,16
2,e4,3,a,TSV,RC,13,有益。,-,220,2.23,2.21,2,16
2,e4,3,a,TSV,RC,?,N,1,1522,,,,
2,e4,4,b,SVO,RC,0,厌倦,-,225,2.87,2.76,2,16
2,e4,4,b,SVO,RC,1,学习,-,275,3.38,3.14,2,11
2,e4,4,b,SVO,RC,2,这门,-,265,3.64,3.64,2,10
2,e4,4,b,SVO,RC,3,古老,-,197,2.78,2.63,2,11
2,e4,4,b,SVO,RC,4,手艺,-,181,2.12,2.07,2,8
2,e4,4,b,SVO,RC,5,的,-,163,6.23,3.8,1,8
2,e4,4,b,SVO,RC,6,人,-,195,5.29,3.8,1,2
2,e4,4,b,SVO,RC,7,大多,-,183,2.31,2.27,2,9
2,e4,4,b,SVO,RC,8,都,-,201,5.25,3.8,1,10
2,e4,4,b,SVO,RC,9,厌倦,-,176,2.87,2.76,2,16
2,e4,4,b,SVO,RC,10,传统,-,213,3.1,2.93,2,15
2,e4,4,b,SVO,RC,11,而且,-,192,4.29,3.71,2,11
2,e4,4,b,SVO,RC,12,难守,-,231,2.24,2.24,2,16
2,e4,4,b,SVO,RC,13,初心。,-,499,2.17,2.17,2,11
2,e4,4,b,SVO,RC,?,Y,1,1223,,,,
2,e4,5,c,TSV,MC,0,这款,-,246,3.63,3.63,2,19
2,e4,5,c,TSV,MC,1,草药,-,219,1.99,1.81,2,18
2,e4,5,c,TSV,MC,2,饮料,-,215,2.97,2.82,2,17
2,e4,5,c,TSV,MC,3,习惯,-,193,3.35,3.21,2,14
2,e4,5,c,TSV,MC,4,凉茶,-,212,1.4,1.4,2,19
2,e4,5,c,TSV,MC,5,的,-,210,6.23,3.8,1,8
2,e4,5,c,TSV,MC,6,人,-,216,5.29,3.8,1,2
2,e4,5,c,TSV,MC,7,通常,-,209,3.36,3.22,2,21
2,e4,5,c,TSV,MC,8,都,-,203,5.25,3.8,1,10
2,e4,5,c,TSV,MC,9,习惯,-,182,3.35,3.21,2,14
2,e4,5,c,TSV,MC,10,饮用,-,188,1.49,1.36,2,12
2,e4,5,c,TSV,MC,11,因为,-,189,4.78,3.79,2,10
2,e4,5,c,TSV,MC,12,偏好,-,213,1.71,1.66,2,17
2,e4,5,c,TSV,MC,13,苦味。,-,209,0.48,0.48,2,16
2,e4,5,c,TSV,MC,?,Y,1,2880,,,,
2,e4,6,a,TSV,RC,0,这个,-,391,4.96,3.79,2,10
2,e4,6,a,TSV,RC,1,合资,-,183,0.85,0.78,2,16
2,e4,6,a,TSV,RC,2,项目,-,157,3.25,2.88,2,14
2,e4,6,a,TSV,RC,3,期待,-,181,3.24,3.09,2,21
2,e4,6,a,TSV,RC,4,参与,-,166,3.28,3.11,2,11
2,e4,6,a,TSV,RC,5,的,-,160,6.23,3.8,1,8
2,e4,6,a,TSV,RC,6,人,-,183,5.29,3.8,1,2
2,e4,6,a,TSV,RC,7,同样,-,175,3.47,3.3,2,16
2,e4,6,a,TSV,RC,8,都,-,191,5.25,3.8,1,10
2,e4,6,a,TSV,RC,9,期待,-,184,3.24,3.09,2,21
2,e4,6,a,TSV,RC,10,共赢,-,190,2.17,2.17,2,23
2,e4,6,a,TSV,RC,11,以便,-,177,2.52,2.48,2,13
2,e4,6,a,TSV,RC,12,获得,-,182,3.43,3.22,2,21
2,e4,6,a,TSV,RC,13,盈利。,-,464,1.82,1.69,2,16
2,e4,6,a,TSV,RC,?,Y,1,939,,,,
2,e4,7,b,SVO,RC,0,致力,-,177,2.23,2.19,2,12
2,e4,7,b,SVO,RC,1,参加,-,172,3.91,3.5,2,13
2,e4,7,b,SVO,RC,2,这种,-,173,4.16,3.69,2,16
2,e4,7,b,SVO,RC,3,慈善,-,177,3.06,2.66,2,25
2,e4,7,b,SVO,RC,4,组织,-,189,3.53,3.18,2,16
2,e4,7,b,SVO,RC,5,的,-,189,6.23,3.8,1,8
2,e4,7,b,SVO,RC,6,人,-,197,5.29,3.8,1,2
2,e4,7,b,SVO,RC,7,大多,-,204,2.31,2.27,2,9
2,e4,7,b,SVO,RC,8,都,-,197,5.25,3.8,1,10
2,e4,7,b,SVO,RC,9,致力,-,194,2.23,2.19,2,12
2,e4,7,b,SVO,RC,10,公益,-,190,1.82,1.72,2,14
2,e4,7,b,SVO,RC,11,以便,-,172,2.52,2.48,2,13
2,e4,7,b,SVO,RC,12,造福,-,169,1.48,1.42,2,23
2,e4,7,b,SVO,RC,13,社会。,-,188,3.26,3.05,2,13
2,e4,7,b,SVO,RC,?,N,1,1124,,,,
2,e4,8,c,TSV,MC,0,这种,-,464,4.16,3.69,2,16
2,e4,8,c,TSV,MC,1,新生,-,229,2.41,2.31,2,18
2,e4,8,c,TSV,MC,2,事物,-,218,2.9,2.76,2,16
2,e4,8,c,TSV,MC,3,善于,-,250,2.46,2.41,2,15
2,e4,8,c,TSV,MC,4,交际,-,258,1.99,1.94,2,13
2,e4,8,c,TSV,MC,5,的,-,258,6.23,3.8,1,8
2,e4,8,c,TSV,MC,6,人,-,221,5.29,3.8,1,2
2,e4,8,c,TSV,MC,7,大多,-,248,2.31,2.27,2,9
2,e4,8,c,TSV,MC,8,都,-,240,5.25,3.8,1,10
2,e4,8,c,TSV,MC,9,善于,-,244,2.46,2.41,2,15
2,e4,8,c,TSV,MC,10,接纳,-,237,2.08,2.03,2,18
2,e4,8,c,TSV,MC,11,而且,-,289,4.29,3.71,2,11
2,e4,8,c,TSV,MC,12,勇于,-,254,1.79,1.75,2,12
2,e4,8,c,TSV,MC,13,挑战。,-,492,3.3,2.94,2,18
2,e4,8,c,TSV,MC,?,N,1,2738,,,,
2,e4,9,a,TSV,RC,0,这套,-,450,3.64,3.64,2,17
2,e4,9,a,TSV,RC,1,开明,-,260,1.64,1.57,2,12
2,e4,9,a,TSV,RC,2,方案,-,279,2.8,2.6,2,14
2,e4,9,a,TSV,RC,3,提倡,-,225,1.69,1.67,2,22
2,e4,9,a,TSV,RC,4,采纳,-,202,1.94,1.88,2,15
2,e4,9,a,TSV,RC,5,的,-,238,6.23,3.8,1,8
2,e4,9,a,TSV,RC,6,人,-,276,5.29,3.8,1,2
2,e4,9,a,TSV,RC,7,大多,-,284,2.31,2.27,2,9
2,e4,9,a,TSV,RC,8,都,-,268,5.25,3.8,1,10
2,e4,9,a,TSV,RC,9,提倡,-,239,1.69,1.67,2,22
2,e4,9,a,TSV,RC,10,自治,-,246,1.53,1.43,2,14
2,e4,9,a,TSV,RC,11,以便,-,222,2.52,2.48,2,13
2,e4,9,a,TSV,RC,12,提高,-,242,2.83,2.75,2,22
2,e4,9,a,TSV,RC,13,效率。,-,620,2.27,2.18,2,21
2,e4,9,a,TSV,RC,?,Y,1,1353,,,,
2,e4,10,b,SVO,RC,0,乐于,-,402,2.15,2.1,2,8
2,e4,10,b,SVO,RC,1,从事,-,194,2.6,2.52,2,12
2,e4,10,b,SVO,RC,2,这项,-,182,2.44,2.37,2,16
2,e4,10,b,SVO,RC,3,枯燥,-,197,2.03,1.94,2,26
2,e4,10,b,SVO,RC,4,工作,-,180,4.48,3.72,2,10
2,e4,10,b,SVO,RC,5,的,-,175,6.23,3.8,1,8
2,e4,10,b,SVO,RC,6,人,-,205,5.29,3.8,1,2
2,e4,10,b,SVO,RC,7,常常,-,181,2.87,2.79,2,22
2,e4,10,b,SVO,RC,8,也,-,172,5.12,3.79,1,3
2,e4,10,b,SVO,RC,9,乐于,-,143,2.15,2.1,2,8
2,e4,10,b,SVO,RC,10,科研,-,169,1.71,1.61,2,18
2,e4,10,b,SVO,RC,11,并且,-,161,3.64,3.33,2,11
2,e4,10,b,SVO,RC,12,安于,-,141,0.9,0.9,2,9
2,e4,10,b,SVO,RC,13,贫困。,-,186,2.16,1.96,2,15
2,e4,10,b,SVO,RC,?,N,1,1626,,,,
2,e4,11,c,TSV,MC,0,这种,-,224,4.16,3.69,2,16
2,e4,11,c,TSV,MC,1,智能,-,250,2.1,1.88,2,22
2,e4,11,c,TSV,MC,2,技术,-,224,3.33,3.12,2,12
2,e4,11,c,TSV,MC,3,倡导,-,207,1.43,1.4,2,16
2,e4,11,c,TSV,MC,4,创新,-,203,2.19,2.08,2,19
2,e4,11,c,TSV,MC,5,的,-,201,6.23,3.8,1,8
2,e4,11,c,TSV,MC,6,人,-,198,5.29,3.8,1,2
2,e4,11,c,TSV,MC,7,通常,-,200,3.36,3.22,2,21
2,e4,11,c,TSV,MC,8,都,-,180,5.25,3.8,1,10
2,e4,11,c,TSV,MC,9,倡导,-,197,1.43,1.4,2,16
2,e4,11,c,TSV,MC,10,开发,-,183,2.5,2.37,2,9
2,e4,11,c,TSV,MC,11,以便,-,170,2.52,2.48,2,13
2,e4,11,c,TSV,MC,12,着眼,-,193,1.82,1.79,2,22
2,e4,11,c,TSV,MC,13,未来。,-,695,3.54,3.23,2,12
2,e4,11,c,TSV,MC,?,N,1,1683,,,,
2,e4,12,a,TSV,RC,0,这支,-,414,3.64,3.64,2,11
2,e4,12,a,TSV,RC,1,多元,-,189,0.6,0.3,2,10
2,e4,12,a,TSV,RC,2,团队,-,183,3.14,2.83,2,10
2,e4,12,a,TSV,RC,3,推崇,-,193,1.46,1.43,2,22
2,e4,12,a,TSV,RC,4,组建,-,176,2.21,2.15,2,16
2,e4,12,a,TSV,RC,5,的,-,159,6.23,3.8,1,8
2,e4,12,a,TSV,RC,6,人,-,184,5.29,3.8,1,2
2,e4,12,a,TSV,RC,7,通常,-,192,3.36,3.22,2,21
2,e4,12,a,TSV,RC,8,都,-,163,5.25,3.8,1,10
2,e4,12,a,TSV,RC,9,推崇,-,170,1.46,1.43,2,22
2,e4,12,a,TSV,RC,10,合作,-,172,3.52,3.26,2,13
2,e4,12,a,TSV,RC,11,以便,-,170,2.52,2.48,2,13
2,e4,12,a,TSV,RC,12,取长,-,162,0.6,0.6,2,12
2,e4,12,a,TSV,RC,13,补短。,-,153,0.6,0.6,2,19
2,e4,12,a,TSV,RC,?,N,1,2332,,,,
2,e4,13,b,SVO,RC,0,支持,-,573,3.58,3.31,2,13
2,e4,13,b,SVO,RC,1,举行,-,230,3.03,2.89,2,15
2,e4,13,b,SVO,RC,2,这次,-,185,3.55,3.36,2,13
2,e4,13,b,SVO,RC,3,公开,-,184,2.99,2.83,2,8
2,e4,13,b,SVO,RC,4,投票,-,162,3.57,2.82,2,18
2,e4,13,b,SVO,RC,5,的,-,175,6.23,3.8,1,8
2,e4,13,b,SVO,RC,6,人,-,170,5.29,3.8,1,2
2,e4,13,b,SVO,RC,7,大多,-,157,2.31,2.27,2,9
2,e4,13,b,SVO,RC,8,都,-,159,5.25,3.8,1,10
2,e4,13,b,SVO,RC,9,支持,-,170,3.58,3.31,2,13
2,e4,13,b,SVO,RC,10,民主,-,178,2.58,2.32,2,10
2,e4,13,b,SVO,RC,11,而且,-,185,4.29,3.71,2,11
2,e4,13,b,SVO,RC,12,追求,-,184,2.88,2.78,2,16
2,e4,13,b,SVO,RC,13,公正。,-,194,2.78,2.63,2,9
2,e4,13,b,SVO,RC,?,N,1,1045,,,,
2,e4,14,c,TSV,MC,0,这种,-,200,4.16,3.69,2,16
2,e4,14,c,TSV,MC,1,健康,-,178,3.34,3.13,2,21
2,e4,14,c,TSV,MC,2,食品,-,172,2.83,2.67,2,18
2,e4,14,c,TSV,MC,3,注意,-,177,3.85,3.55,2,21
2,e4,14,c,TSV,MC,4,养生,-,183,0.7,0.7,2,14
2,e4,14,c,TSV,MC,5,的,-,162,6.23,3.8,1,8
2,e4,14,c,TSV,MC,6,人,-,175,5.29,3.8,1,2
2,e4,14,c,TSV,MC,7,大多,-,175,2.31,2.27,2,9
2,e4,14,c,TSV,MC,8,都,-,176,5.25,3.8,1,10
2,e4,14,c,TSV,MC,9,注意,-,170,3.85,3.55,2,21
2,e4,14,c,TSV,MC,10,购买,-,150,2.57,2.48,2,14
2,e4,14,c,TSV,MC,11,而且,-,178,4.29,3.71,2,11
2,e4,14,c,TSV,MC,12,重视,-,184,2.46,2.4,2,17
2,e4,14,c,TSV,MC,13,品质。,-,439,2.31,2.21,2,17
2,e4,14,c,TSV,MC,?,N,1,1261,,,,
2,e4,15,a,TSV,RC,0,这类,-,345,3.63,3.63,2,16
2,e4,15,a,TSV,RC,1,集体,-,255,2.46,2.34,2,19
2,e4,15,a,TSV,RC,2,活动,-,212,3.45,3.22,2,15
2,e4,15,a,TSV,RC,3,不喜,-,238,4.01,4.01,2,16
2,e4,15,a,TSV,RC,4,参加,-,227,3.91,3.5,2,13
2,e4,15,a,TSV,RC,5,的,-,220,6.23,3.8,1,8
2,e4,15,a,TSV,RC,6,人,-,236,5.29,3.8,1,2
2,e4,15,a,TSV,RC,7,大多,-,213,2.31,2.27,2,9
2,e4,15,a,TSV,RC,8,都,-,201,5.25,3.8,1,10
2,e4,15,a,TSV,RC,9,不喜,-,225,4.01,4.01,2,16
2,e4,15,a,TSV,RC,10,社交,-,229,2.72,2.57,2,13
2,e4,15,a,TSV,RC,11,因为,-,208,4.78,3.79,2,10
2,e4,15,a,TSV,RC,12,享受,-,242,3.49,3.29,2,16
2,e4,15,a,TSV,RC,13,独处。,-,521,2.48,2.4,2,14
2,e4,15,a,TSV,RC,?,Y,1,1586,,,,
2,e4,16,b,SVO,RC,0,避免,-,465,2.95,2.88,2,23
2,e4,16,b,SVO,RC,1,回答,-,186,3.61,3.36,2,18
2,e4,16,b,SVO,RC,2,这个,-,206,4.96,3.79,2,10
2,e4,16,b,SVO,RC,3,棘手,-,198,2.5,2.47,2,16
2,e4,16,b,SVO,RC,4,问题,-,194,4.52,3.77,2,21
2,e4,16,b,SVO,RC,5,的,-,213,6.23,3.8,1,8
2,e4,16,b,SVO,RC,6,人,-,203,5.29,3.8,1,2
2,e4,16,b,SVO,RC,7,通常,-,203,3.36,3.22,2,21
2,e4,16,b,SVO,RC,8,都,-,195,5.25,3.8,1,10
2,e4,16,b,SVO,RC,9,避免,-,220,2.95,2.88,2,23
2,e4,16,b,SVO,RC,10,失言,-,211,1.08,1.08,2,12
2,e4,16,b,SVO,RC,11,而且,-,195,4.29,3.71,2,11
2,e4,16,b,SVO,RC,12,行事,-,195,2.8,2.73,2,14
2,e4,16,b,SVO,RC,13,谨慎。,-,438,2.64,2.57,2,26
2,e4,16,b,SVO,RC,?,Y,1,1584,,,,
2,e4,17,c,TSV,MC,0,这种,-,185,4.16,3.69,2,16
2,e4,17,c,TSV,MC,1,新兴,-,175,1.3,1.3,2,19
2,e4,17,c,TSV,MC,2,行业,-,181,2.68,2.53,2,11
2,e4,17,c,TSV,MC,3,鼓励,-,176,2.8,2.73,2,20
2,e4,17,c,TSV,MC,4,创业,-,195,1.6,1.59,2,11
2,e4,17,c,TSV,MC,5,的,-,302,6.23,3.8,1,8
2,e4,17,c,TSV,MC,6,人,-,207,5.29,3.8,1,2
2,e4,17,c,TSV,MC,7,大多,-,146,2.31,2.27,2,9
2,e4,17,c,TSV,MC,8,都,-,168,5.25,3.8,1,10
2,e4,17,c,TSV,MC,9,鼓励,-,183,2.8,2.73,2,20
2,e4,17,c,TSV,MC,10,扶持,-,154,1.71,1.64,2,16
2,e4,17,c,TSV,MC,11,而且,-,179,4.29,3.71,2,11
2,e4,17,c,TSV,MC,12,看好,-,221,2.42,2.37,2,15
2,e4,17,c,TSV,MC,13,前景。,-,411,2.06,2.01,2,21
2,e4,17,c,TSV,MC,?,N,1,1260,,,,
2,e4,18,a,TSV,RC,0,这种,-,409,4.16,3.69,2,16
2,e4,18,a,TSV,RC,1,锻炼,-,187,2.66,2.53,2,23
2,e4,18,a,TSV,RC,2,方式,-,189,3.67,3.43,2,10
2,e4,18,a,TSV,RC,3,愿意,-,196,3.96,3.59,2,27
2,e4,18,a,TSV,RC,4,选择,-,197,3.9,3.53,2,17
2,e4,18,a,TSV,RC,5,的,-,107,6.23,3.8,1,8
2,e4,18,a,TSV,RC,6,人,-,166,5.29,3.8,1,2
2,e4,18,a,TSV,RC,7,通常,-,189,3.36,3.22,2,21
2,e4,18,a,TSV,RC,8,都,-,189,5.25,3.8,1,10
2,e4,18,a,TSV,RC,9,愿意,-,175,3.96,3.59,2,27
2,e4,18,a,TSV,RC,10,健身,-,189,2.67,2.44,2,17
2,e4,18,a,TSV,RC,11,以便,-,250,2.52,2.48,2,13
2,e4,18,a,TSV,RC,12,延缓,-,208,1.71,1.63,2,18
2,e4,18,a,TSV,RC,13,衰老。,-,186,2.03,1.9,2,16
2,e4,18,a,TSV,RC,?,Y,1,1988,,,,
2,e4,19,b,SVO,RC,0,关注,-,407,3.14,3,2,14
2,e4,19,b,SVO,RC,1,解决,-,304,3.77,3.47,2,19
2,e4,19,b,SVO,RC,2,这类,-,311,3.63,3.63,2,16
2,e4,19,b,SVO,RC,3,安全,-,289,3.98,3.52,2,12
2,e4,19,b,SVO,RC,4,问题,-,230,4.52,3.77,2,21
2,e4,19,b,SVO,RC,5,的,-,206,6.23,3.8,1,8
2,e4,19,b,SVO,RC,6,人,-,226,5.29,3.8,1,2
2,e4,19,b,SVO,RC,7,通常,-,208,3.36,3.22,2,21
2,e4,19,b,SVO,RC,8,都,-,207,5.25,3.8,1,10
2,e4,19,b,SVO,RC,9,关注,-,204,3.14,3,2,14
2,e4,19,b,SVO,RC,10,民生,-,210,1.2,0.3,2,10
2,e4,19,b,SVO,RC,11,因为,-,156,4.78,3.79,2,10
2,e4,19,b,SVO,RC,12,心系,-,158,2.17,2.17,2,11
2,e4,19,b,SVO,RC,13,百姓。,-,168,2.13,2,2,14
2,e4,19,b,SVO,RC,?,N,1,1084,,,,
2,e4,20,c,TSV,MC,0,这种,-,196,4.16,3.69,2,16
2,e4,20,c,TSV,MC,1,思维,-,190,2.56,2.44,2,20
2,e4,20,c,TSV,MC,2,能力,-,187,3.62,3.28,2,12
2,e4,20,c,TSV,MC,3,注重,-,166,2.13,2.1,2,17
2,e4,20,c,TSV,MC,4,实践,-,171,2.18,2.12,2,20
2,e4,20,c,TSV,MC,5,的,-,192,6.23,3.8,1,8
2,e4,20,c,TSV,MC,6,人,-,163,5.29,3.8,1,2
2,e4,20,c,TSV,MC,7,通常,-,160,3.36,3.22,2,21
2,e4,20,c,TSV,MC,8,都,-,151,5.25,3.8,1,10
2,e4,20,c,TSV,MC,9,注重,-,169,2.13,2.1,2,17
2,e4,20,c,TSV,MC,10,培养,-,167,2.54,2.47,2,20
2,e4,20,c,TSV,MC,11,而且,-,169,4.29,3.71,2,11
2,e4,20,c,TSV,MC,12,看重,-,170,2.15,2.11,2,18
2,e4,20,c,TSV,MC,13,经验。,-,179,3.17,3.03,2,18
2,e4,20,c,TSV,MC,?,Y,1,2383,,,,
2,e4,21,a,TSV,RC,0,这款,-,390,3.63,3.63,2,19
2,e4,21,a,TSV,RC,1,网络,-,227,2.99,2.76,2,15
2,e4,21,a,TSV,RC,2,游戏,-,179,3.76,3.34,2,18
2,e4,21,a,TSV,RC,3,热衷,-,177,2.22,2.18,2,20
2,e4,21,a,TSV,RC,4,追逐,-,182,2.38,2.29,2,19
2,e4,21,a,TSV,RC,5,的,-,182,6.23,3.8,1,8
2,e4,21,a,TSV,RC,6,人,-,181,5.29,3.8,1,2
2,e4,21,a,TSV,RC,7,通常,-,204,3.36,3.22,2,21
2,e4,21,a,TSV,RC,8,都,-,189,5.25,3.8,1,10
2,e4,21,a,TSV,RC,9,热衷,-,189,2.22,2.18,2,20
2,e4,21,a,TSV,RC,10,电玩,-,183,2.34,2.34,2,13
2,e4,21,a,TSV,RC,11,而且,-,222,4.29,3.71,2,11
2,e4,21,a,TSV,RC,12,喜欢,-,221,4.66,3.77,2,18
2,e4,21,a,TSV,RC,13,联机。,-,262,1.11,0.85,2,18
2,e4,21,a,TSV,RC,?,N,1,1583,,,,
2,e4,22,b,SVO,RC,0,乐意,-,419,3.24,3.13,2,18
2,e4,22,b,SVO,RC,1,使用,-,200,3.48,3.25,2,13
2,e4,22,b,SVO,RC,2,这项,-,166,2.44,2.37,2,16
2,e4,22,b,SVO,RC,3,预约,-,188,2.83,2.67,2,16
2,e4,22,b,SVO,RC,4,服务,-,161,3.38,3.17,2,13
2,e4,22,b,SVO,RC,5,的,-,172,6.23,3.8,1,8
2,e4,22,b,SVO,RC,6,人,-,182,5.29,3.8,1,2
2,e4,22,b,SVO,RC,7,通常,-,189,3.36,3.22,2,21
2,e4,22,b,SVO,RC,8,都,-,176,5.25,3.8,1,10
2,e4,22,b,SVO,RC,9,乐意,-,174,3.24,3.13,2,18
2,e4,22,b,SVO,RC,10,上网,-,175,2.51,2.42,2,9
2,e4,22,b,SVO,RC,11,因为,-,194,4.78,3.79,2,10
2,e4,22,b,SVO,RC,12,觉得,-,193,4.71,3.78,2,20
2,e4,22,b,SVO,RC,13,高效。,-,198,1.82,1.68,2,20
2,e4,22,b,SVO,RC,?,Y,1,4738,,,,
2,e4,23,c,TSV,MC,0,这款,-,451,3.63,3.63,2,19
2,e4,23,c,TSV,MC,1,民族,-,188,2.41,2.25,2,16
2,e4,23,c,TSV,MC,2,配饰,-,181,1.61,1.34,2,18
2,e4,23,c,TSV,MC,3,喜欢,-,170,4.66,3.77,2,18
2,e4,23,c,TSV,MC,4,藏袍,-,175,1.79,1.79,2,27
2,e4,23,c,TSV,MC,5,的,-,170,6.23,3.8,1,8
2,e4,23,c,TSV,MC,6,人,-,164,5.29,3.8,1,2
2,e4,23,c,TSV,MC,7,通常,-,170,3.36,3.22,2,21
2,e4,23,c,TSV,MC,8,也,-,167,5.12,3.79,1,3
2,e4,23,c,TSV,MC,9,喜欢,-,160,4.66,3.77,2,18
2,e4,23,c,TSV,MC,10,佩戴,-,182,1.63,1.56,2,25
2,e4,23,c,TSV,MC,11,并且,-,169,3.64,3.33,2,11
2,e4,23,c,TSV,MC,12,酷爱,-,169,1.4,1.4,2,24
2,e4,23,c,TSV,MC,13,旅游。,-,174,2.67,2.56,2,22
2,e4,23,c,TSV,MC,?,N,1,1139,,,,
2,e4,24,a,TSV,RC,0,这款,-,376,3.63,3.63,2,19
2,e4,24,a,TSV,RC,1,高端,-,177,0,0,2,24
2,e4,24,a,TSV,RC,2,产品,-,178,2.94,2.68,2,15
2,e4,24,a,TSV,RC,3,负责,-,172,3.61,3.35,2,14
2,e4,24,a,TSV,RC,4,销售,-,184,2.79,2.62,2,23
2,e4,24,a,TSV,RC,5,的,-,173,6.23,3.8,1,8
2,e4,24,a,TSV,RC,6,人,-,175,5.29,3.8,1,2
2,e4,24,a,TSV,RC,7,同样,-,178,3.47,3.3,2,16
2,e4,24,a,TSV,RC,8,也,-,170,5.12,3.79,1,3
2,e4,24,a,TSV,RC,9,负责,-,169,3.61,3.35,2,14
2,e4,24,a,TSV,RC,10,售后,-,170,0.48,0.3,2,17
2,e4,24,a,TSV,RC,11,以便,-,174,2.52,2.48,2,13
2,e4,24,a,TSV,RC,12,建立,-,164,3.13,3,2,13
2,e4,24,a,TSV,RC,13,口碑。,-,184,1.38,1.36,2,16
2,e4,24,a,TSV,RC,?,Y,1,2135,,,,
3,e4,1,c,TSV,MC,0,这项,-,604,2.44,2.37,2,16
3,e4,1,c,TSV,MC,1,极限,-,515,2.47,2.37,2,15
3,e4,1,c,TSV,MC,2,运动,-,549,3.28,3.04,2,13
3,e4,1,c,TSV,MC,3,敢于,-,535,1.93,1.89,2,14
3,e4,1,c,TSV,MC,4,冒险,-,470,3.25,3.08,2,18
3,e4,1,c,TSV,MC,5,的,-,444,6.23,3.8,1,8
3,e4,1,c,TSV,MC,6,人,-,456,5.29,3.8,1,2
3,e4,1,c,TSV,MC,7,通常,-,1208,3.36,3.22,2,21
3,e4,1,c,TSV,MC,8,都,-,270,5.25,3.8,1,10
3,e4,1,c,TSV,MC,9,敢于,-,254,1.93,1.89,2,14
3,e4,1,c,TSV,MC,10,参加,-,490,3.91,3.5,2,13
3,e4,1,c,TSV,MC,11,而且,-,2347,4.29,3.71,2,11
3,e4,1,c,TSV,MC,12,玩得,-,428,3.25,3.25,2,19
3,e4,1,c,TSV,MC,13,尽兴。,-,629,2.1,2.05,2,12
3,e4,1,c,TSV,MC,?,Y,1,4882,,,,
3,e4,2,a,TSV,RC,0,这项,-,295,2.44,2.37,2,16
3,e4,2,a,TSV,RC,1,创意,-,381,2.77,2.53,2,19
3,e4,2,a,TSV,RC,2,展览,-,255,2.4,2.2,2,19
3,e4,2,a,TSV,RC,3,喜爱,-,301,2.68,2.58,2,22
3,e4,2,a,TSV,RC,4,参观,-,322,2.68,2.54,2,14
3,e4,2,a,TSV,RC,5,的,-,319,6.23,3.8,1,8
3,e4,2,a,TSV,RC,6,人,-,382,5.29,3.8,1,2
3,e4,2,a,TSV,RC,7,大多,-,247,2.31,2.27,2,9
3,e4,2,a,TSV,RC,8,都,-,262,5.25,3.8,1,10
3,e4,2,a,TSV,RC,9,喜爱,-,226,2.68,2.58,2,22
3,e4,2,a,TSV,RC,10,艺术,-,265,3.16,2.91,2,9
3,e4,2,a,TSV,RC,11,而且,-,336,4.29,3.71,2,11
3,e4,2,a,TSV,RC,12,痴迷,-,275,2.17,2.16,2,22
3,e4,2,a,TSV,RC,13,时尚。,-,360,3.05,2.65,2,15
3,e4,2,a,TSV,RC,?,Y,1,2444,,,,
3,e4,3,b,SVO,RC,0,同意,-,532,3.76,3.46,2,19
3,e4,3,b,SVO,RC,1,实施,-,558,2.62,2.53,2,17
3,e4,3,b,SVO,RC,2,这项,-,355,2.44,2.37,2,16
3,e4,3,b,SVO,RC,3,新锐,-,304,0.6,0.6,2,25
3,e4,3,b,SVO,RC,4,计划,-,401,3.96,3.53,2,10
3,e4,3,b,SVO,RC,5,的,-,368,6.23,3.8,1,8
3,e4,3,b,SVO,RC,6,人,-,236,5.29,3.8,1,2
3,e4,3,b,SVO,RC,7,通常,-,240,3.36,3.22,2,21
3,e4,3,b,SVO,RC,8,都,-,389,5.25,3.8,1,10
3,e4,3,b,SVO,RC,9,同意,-,517,3.76,3.46,2,19
3,e4,3,b,SVO,RC,10,新政,-,224,0.9,0.9,2,22
